event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI3820,"29 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Nord-Est,"Fort Liberte","Fort Liberte",Fort-Liberte,19.6637,-71.8367,1,"Le Nouvelliste",National,"On 29 January 2023, in Fort-Liberte, Nord-Est, a dozen residents and police officers held a demonstration to decry the killing of police officers on 25 January in Liancourt (coded separately).",0,"crowd size=a dozen",1675716694
HTI3833,"29 January 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"Property destruction: On 29 January 2023, in Port-au-Prince, Ouest, members of the Vitelhomme gang used a tractor to destroy a wall facing the road to Torcel, built by residents to defend themselves against gangs. Gang members also opened fire in the neighbourhood (with no apparent specific target).",0,,1675716694
HTI3832,"28 January 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Vitelhomme Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"Property destruction: On 28 January 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members destroyed the sub-police station in the Pernier neighbourhood. Police officers had left the station on 26 January.",0,,1675716694
HTI3767,"27 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Police Forces of Haiti (2017-)","Unidentified Armed Group (Haiti)",1,"Civilians (Haiti)","PPD: Platfom Pitit Desalin",7,17,"Civilian targeting",332,Caribbean,Haiti,Ouest,Leogane,Leogane,Leogane,18.5111,-72.6334,1,"Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"On 27 January 2023, in Leogane, Ouest, armed individuals and police forces on motorbikes shot and killed an activist and opponent of the government in a drive-by attack after he talked to police officers who had killed a marketer for unknown reasons (coded separately). The killed man is also former candidate for mayor and member of the Platform Pitit Desalin. Motivation of the attack is unknown. According to residents, relatives of the former deputy of Leogane are responsible for the attack. 1 fatality.",1,,1675106287
HTI3780,"27 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Police Forces of Haiti (2017-)","Unidentified Armed Group (Haiti)",1,"Civilians (Haiti)","Labor Group (Haiti)",7,17,"Civilian targeting",332,Caribbean,Haiti,Ouest,Leogane,Leogane,Leogane,18.5111,-72.6334,1,"Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"On 27 January 2023, in Leogane, Ouest, armed individuals and police forces on motorbikes killed a marketer for unknown reasons (drive-by). According to residents, relatives of a former deputy of Leogane are responsible for the attack. 1 fatality.",1,,1675106287
HTI3805,"27 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Sud,Cayes,"Les Cayes","Les Cayes",18.1933,-73.746,1,"Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 27 January 2023, in Les Cayes, Sud, several demonstrators and police officers held a demonstration against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month and demanded measures at the Bergeaud side. Demonstrators demanded the dismissal of school children and the closure of public offices. Police officers blocked the northern and southern entrances to the city with trucks as well as the road to the airport Antoine Simon. Gunfire was heard in the city centre.",0,"crowd size=no report",1675106287
HTI3806,"27 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)",,5,,,0,50,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Le Nouvelliste",National,"On 27 January 2023, in Port-au-Prince - Delmas, Ouest, for the second consecutive day, demonstrators set up a barricade with burning tires as part of their demonstration against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month.",0,"crowd size=no report",1675106287
HTI3807,"27 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste",National,"On 27 January 2023, in Port-au-Prince - Petionville, Ouest, for the second consecutive day, demonstrators set up a barricade at the Panamericaine street as part of their demonstration against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month.",0,"crowd size=no report",1675106287
HTI3808,"27 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Saint-Marc,19.1082,-72.6938,1,"Loop News Haiti; Rezo Nodwes",National,"On 27 January 2023, in Saint-Marc, Artibonite, for the second consecutive day, demonstrators and police officers held a demonstration against Prime Minister Ariel Henry and against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month and demanded sanctions. Gunfire was heard in the downtown area.",0,"crowd size=no report",1675106287
HTI3817,"27 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; Le Nouvelliste",National,"On 27 January 2023, in Port-au-Prince, Ouest, armed individuals abducted the driver of the Faculty of Law and Economics, seizing also the university car the victim was driving. There is no information on the perpetrators and circumstances of the abduction, but the latest reports suggest that most abductions are gang-related. The victim was released on 2 February.",0,,1675716694
HTI3792,"26 January 2023",2023,1,"Strategic developments","Strategic developments",Other,"Unidentified Gang (Haiti)",,3,,,0,30,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Le Nouvelliste",National,"Other: On 26 January 2023, in Croix-des-Bouquets, Ouest, gunfire was reported in the area. According to residents, unidentified gang members traveling on motorcycles were those responsible for the gunshots. Circumstances and motivations were not specified. Stores and public institutions remained closed for the rest of the day.",0,,1675106287
HTI3793,"26 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-); Taxi/Bus Drivers (Haiti)",5,,,0,50,,332,Caribbean,Haiti,Artibonite,Gonaives,Gonaives,Gonaives,19.4475,-72.689,1,"Le Nouvelliste; Rezo Nodwes",National,"On 26 January 2023, in Gonaives, Artibonite, several dozen residents, taxi drivers and police officers held a demonstration against Prime Minister Ariel Henry and against the indifference of authorities to the killing of more than a dozen police officers by armed groups within a month. Participants demanded sanctions in front of the Departmental Police Station. They demanded the recovery of the bodies of the policeman who were killed on 25 January in Liancourt, Artibonite, and showed their support to the families of the killed police officers (coded separately). Demonstrators erected barricades with burning tires. A group of hooded police officers forcibly released a policeman who was being kept in custody at the police station for allegedly being an ally of the Kokorat San Ras Gang.",0,"crowd size=several dozen",1675106287
HTI3795,"26 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Fantom 509; Police Forces of Haiti (2017-)",5,,,0,50,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Standard; Jamaica Gleaner; Le Nouvelliste; Rezo Nodwes",National-International,"On 26 January 2023, in Port-au-Prince, Ouest, for the second consecutive day, demonstrators, police officers and members of Fantom 509 set up barricades of burning tires and blocked the roads in Lalue, Bourdon and Nazon neighbourhoods with buses. This action is part of their demonstration against the indifference of authorities in front of the killings of more than a dozen police officers by armed groups within a month. Demonstrators called on the High Command of Police forces to take responsibility, decried lack of planned police operations and accused Canadian authorities for the failed police interventions due to delayed help deliveries. Gunfire was heard in the area. According to other reports, armed individuals presenting themselves as police officers blocked the road with vehicles in the neighbourhood of Nazon.",0,"crowd size=no report",1675106287
HTI3797,"26 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-); Fantom 509",5,,,0,50,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Haiti Standard; Jamaica Gleaner; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National-International,"On 26 January 2023, in Port-au-Prince - Delmas, Ouest, dozens of demonstrators, members of Fantom 509 and police officers attacked and broke into the private residence of the Prime Minister Ariel Henry in the Delmas 60 area as part of their demonstration against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month. Demonstrators erected barricades with burning tires and opened fire in the air. Several vehicles in the courtyard were damaged. The Prime Minister was not at his residence during the demonstration. According to other versions, the police officers demonstrating were armed individuals claiming to be police.",0,"crowd size=dozens",1675106287
HTI3798,"26 January 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,Alterpresse,National,"On 26 January 2023, in Port-au-Prince - Delmas, Ouest, a police officer was shot and killed at Delmas 52. Motivation and perpetrators of the armed clash are unknown. 1 fatality.",1,,1675106287
HTI3799,"26 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Fantom 509; Police Forces of Haiti (2017-)",5,,,0,50,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Jamaica Gleaner; Le Nouvelliste; Rezo Nodwes",National-International,"On 26 January 2023, in Port-au-Prince - Petionville, Ouest, demonstrators, police officers and members of Fantom 509 set up barricades with burning tires as part of their demonstration against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month. Gunfire was heard in the area.",0,"crowd size=no report",1675106287
HTI3800,"26 January 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Vitelhomme Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Standard",National,"Property destruction: On 26 January 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members looted and set fire to the sub-police station in the Pernier neighbourhood. The action occurred after the officers left the station.",0,,1675106287
HTI3801,"26 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-); Fantom 509",5,"Police Forces of Haiti (2017-)",,1,15,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Jamaica Gleaner; Jamaica Observer; Le Nouvelliste; Rezo Nodwes",National-International,"On 26 January 2023, in Port-au-Prince - Tabarre, Ouest, more than a hundred demonstrators, including police officers and members of Fantom 509, set up barricades with burning tires and blocked the road with a dozen vehicles to prevent the landing of the plane of Prime Minister Ariel Henry at the international airport Toussaint Louverture. Demonstrators ran onto the runway of the airport. According to videos shared in social media, an armed clash between unidentified armed men and security officers of the government occurred at the diplomatic lounge of the airport. This actions is part of a series of demonstrations against the indifference of authorities in front of the killing of more than a dozen police officers by armed groups within a month. Demonstrators broke windows and damaged infrastructure.",0,"crowd size=more than 100",1675106287
